..3....8..5.1....66....74....8.9..4.7....5....1.6..8.....9...2.....2...8..2...3.4  11.9 11.9 11.3   
...45.7...5.7...3......3..62.......8...2......3...54....159.....7...46..9..8...1.  10.6 10.6 02.8   
...45.7...5.7...3......3..62.......8...2......3...54....159.....4...76..9..8...1.  10.6 10.6 02.8   
..3..67..4...8.....9.2.....2...9...8........4..6..53.......7..65.....1....1....37  10.6 10.6 02.8   
..3..6.....67...2.7..2..5....4.1.8..6....7.3....8..4..3....2.5..9......1....9....  10.6 10.6 02.8   
.2..5.....567....37....3......9..8..6...2...7.....1.9..6...4...5...3...2.84....1.  10.6 10.6 02.8   
.2..5....4.67.....7....2..4......8....8..1.9..4.5....23...9......2...31..7.2....6  10.6 10.6 02.8   
.2.4...8...7..9..6....3....23.8.......6.1....8......4...2..19..5..3...2.....7...1  10.6 10.6 02.8   
1....67...5.1....6..8.3..1.......4......9...28..7...5...9..2.....4.....87..3...6.  10.6 10.6 02.8   
1.........567.......8....642...9..3...48....5.8...2.......2..1......39...7.5....6  10.6 10.6 02.8   
1.3.....9.5.7...2.7...3.........86.........5...4.7...1.6.2..8....7......9...1..64  10.6 10.6 02.8   
........9....8.1..7....2.6...8.9.4..5..2...7.6....3...3....5....6.3...2...4.....1  10.6 10.6 02.6   
........9..71...3..8....4..2...7..6.3..6.......6.21...59......8.....45....27...1.  10.6 10.6 02.6   
........9..6.8.1..7....3...26....4....4....18....4......896.2.........5..42.1.8..  10.6 10.6 02.6   
........9..6.8.1..7....3...26....4....4....18....4......296.8.........5..48.1.2..  10.6 10.6 02.6   
........9.5...913....1..56.2.4...8...9.5....6....2......7..1...8...4..7..3.6....1  10.6 10.6 02.6   
........9.5..891..7..1..5..2.........1.82...5.8.9....76.....45......3....7.5....1  10.6 10.6 02.6   
........9.5..8.1..7......6.2..6......45..8.....1..43.....29...........97.3...14..  10.6 10.6 02.6   
........9.5.7..1..7...3..6.2......9....8..4......9..36.1...4...6...2...7.8.5.....  10.6 10.6 02.6   
........94...892.....7...1.2...4.9......9.3.2..6....5.3...2...8.7.........15.....  10.6 10.6 02.6   
........94...8...3.891...6...5....7.3.....9.2....4.3...6...7.....15.....9...2...8  10.6 10.6 02.6   
........94...8..3...8..25....9..5..87...4..9..4..6....36.....7...1...9.......1..2  10.6 10.6 02.6   
........94...8.2.....2.7.5.2..6..8....8.....1..9....7...5..1....6..4.3..8..36....  10.6 10.6 02.6   
........9457..9....8.....4....3..1.....96...28....7.9...2.....37....5......21.6..  10.6 10.6 02.6   
........94..1...3..98..7...2..3...1..7...86......6...35.....4...1..2..5...25..3..  10.6 10.6 02.6   
.......894...89..2....1.6..2....5.4.........8.7....3...3.6.......1.7....8....2..5  10.6 10.6 02.6   
.......894..7.......9..25...3......5...6..2.1..1..5.9.3...6......2..1..8.7..4....  10.6 10.6 02.6   
.......894.....2...9..7..1.2..5.....5....3....8..9..6..6..1...7..5..43..9........  10.6 10.6 02.6   
.......8...71....6....2.4..2...4.....9..3......68...5...1....7..8...39.....5...68  10.6 10.6 02.6   
.......8...6.8.1.2...2..6.5..51...6..7...4....9..3....3...9.........74....85...1.  10.6 10.6 02.6   
.......8..5.7....2..9...4..2..63...7.6......3.....4.2.3..56....57..2......1..8...  10.6 10.6 02.6   
.......8..5.7....2..9.1.4......9..6..1...2..3..4...8....8.6..1.5..3....8.7.5.....  10.6 10.6 02.6   
.......8.4....9..6..92..1.....5..8....5....2.7....4..3..18...9..3...7....7..6...8  10.6 10.6 02.6   
.......8.4....92...8.1....6..86....53...2.....61.....7....4.9.......3....7.5...1.  10.6 10.6 02.6   
.......8.4....91....81.2..6.3..4......56....29....7......5...1...2....68.7....3..  10.6 10.6 02.6   
.......8.4...8...3..91..5...3.....47..16..9......7..........2..69.2.......2.15...  10.6 10.6 02.6   
.......8....1..2.66....25..2..3....5..8.9..7..9..4....5..6....3......1....4.7....  10.6 10.6 02.6   
......78...6....3..8...3..4.1...8.4....9....1..5.2...8.3...74....26.....9..5.....  10.6 10.6 02.6   
......78.4....9..3.8.1.....2....4..5..76......1....6....59....2.....34..9...2.3..  10.6 10.6 02.6   
......78.4....9..3.8.1.....2....4..5..7...6...1.6.......59....2.....34..9...2.3..  10.6 10.6 02.6   
......78.4..1....6..6.2...42.1.6.....7...5...9.............8.7..3....5....9.4...2  10.6 10.6 02.6   
......7....71.9...68..7......8.6.9..7.......2.4...2.5...1.9.6..5....4..3...3.....  10.6 10.6 02.6   
......7....71.9...68..7......8.6.1..5....3..2...5.......1.9.8...4.2....3.....4...  10.6 10.6 02.6   
......7....71.9...68..7......8.6.1..5......23.3.........1.9.8..8..2....4.....4.5.  10.6 10.6 02.6   
......7....71.9...68..7......8.1.6..5..7....1.....3.52..6.9.1.....2...34.4.......  10.6 10.6 02.6   
......7....71.9...68..7......8.1.6..5.......2.7...3.5...1.9.8...4.2.....8......43  10.6 10.6 02.6   
......7....71.9...68..7.....76.1.9....8.6.17.........4..1.9.8.....5...2.83.......  10.6 10.6 02.6   
......7....71.9...68..7......6.9.1..7....2.3..4......23..5....4..1.6.8.....9...5.  10.6 10.6 02.6   
......7....71.9...68..7....2....5.....1.9.6.....7....25..3...4..4......3..8.6.1..  10.6 10.6 02.6   
......7....71.9...68..7....2......45..8.6.1...4.......5....3.2.........3..1.9.6..  10.6 10.6 02.6   
......7....71.9...68..7...1..6.9.8...4.2....5.......2...8.6.1..5....3..........43  10.6 10.6 02.6   
......7....71.9...68..7......1.6.9..7.......4...3...2...8.1.6..5....2..3.4.....5.  10.6 10.6 02.6   
......7....71.9...68..7......1.6.85.5....3...7.8.1.9....6.9.1...4.....9.........2  10.6 10.6 02.6   
......7....71.9..668..7......1.9.8...4.2....5.......2...8.1.6..5....3......8...43  10.6 10.6 02.6   
......7.....7..1.2....3..6...58.7....6..4....9..26......85....1.9.....4...1...2.8  10.6 10.6 02.6   
......7.....7..1.2....3..6...58.7....6..4....9..26......15....8.9.....4...8...2.1  10.6 10.6 02.6   
......7....6....327...3..64..7.4.3...9......18..5.....51.9..........8.....2.6.4..  10.6 10.6 02.6   
......7...5.1....68....2.4..1.8..5..3...9......4.3.....7....6.1..2....9....6..8..  10.6 10.6 02.6   
......7..4...8...6.9...3.1.2..9......34.2.6...8...4..23...9...8...5.1....75......  10.6 10.6 02.6   
......7..4...8...3.98....6.2...3.8....19......6...5...3.......7.1..7.4.2.....1.5.  10.6 10.6 02.6   
......7..4.......6..92...1...8..5......8.1.9.....4.8.37..5......3..6...7..5..8.2.  10.6 10.6 02.6   
......7..4......23.....2..42....3..5.6.9....8..1.7.....7.6.......9.1....8....4.5.  10.6 10.6 02.6   
.....6..9....8.1..7......65.1.8.....6....5.9...4.2.....42......5....3..7....1..5.  10.6 10.6 02.6   
.....6..9..678.1...8..1.....1...76..5.4....2.....4....3.......5.7...19....23.....  10.6 10.6 02.6   
.....6..9.5.7..1....9....4.2............4..26.3.1..8.......15..8.53......1..7...3  10.6 10.6 02.6   
.....6..9.5.7..1....9....4.2.........3.1..8......4..26.....15..5.83......1..7...3  10.6 10.6 02.6   
.....6..9.571..2........14...45...1..3..9....6....8...3.......8..2...4...4.7...5.  10.6 10.6 02.6   
.....6..9.5.1...3...8.....4..4.9.8..3..7.........64..2..6..29..7......5..1.6.....  10.6 10.6 02.6   
.....6..94...8..3....2....5.1..4..7...5...6.48........37.........29.8....8..7..1.  10.6 10.6 02.6   
.....6..94...8.2.....72.....9...5.1...4......7..2..8....1......8...3.4....5....61  10.6 10.6 02.6   
.....6..94...8..2....1..5..2...1..7......56.1.1.9........3.....874....3...2.7....  10.6 10.6 02.6   
.....6..94..7...3..8...2.....1....975..9..3......2..54.6...8....1.....7.9..5....3  10.6 10.6 02.6   
.....6.894.....2...9.7...1..6.8.7...3...4......5.......1...8.6....9.......2.3.5..  10.6 10.6 02.6   
.....6.894..1.9....9..7.1...1...73......1...25..63......5....4.8......2..3.7..6..  10.6 10.6 02.6   
.....6.8....7....3.8.13..6.2..........4.9.2...6...7..8..5...4...1...3..79..5.....  10.6 10.6 02.6   
.....6.8....7....3.8.13..6.2.........3...7..6..4.9.2....5...4...1...3..79..5.....  10.6 10.6 02.6   
.....6.8....7....3.8.13..6..1...3..6..42.....5.....9........2...3...1..79...4..5.  10.6 10.6 02.6   
.....6.8...71....6.6..7.4...1...8..4..5.3....9......5.3.2.......4...7..1...92....  10.6 10.6 02.6   
.....6.8...71..2......3...42..7..9....5....1.....4...3.....8...5.19.....9.2...5..  10.6 10.6 02.6   
.....6.8...71..2......3...42.59..1...6..14............5.1...9...3......89..2.....  10.6 10.6 02.6   
.....6.8....7..1.2...23.....9.....5...4.7...38.....6...6...59....13....4..2..7...  10.6 10.6 02.6   
.....6.8...71..2.....23...1..1.4...3.......7.59........6...5...8...6..9...4.2...7  10.6 10.6 02.6   
.....6.8...6.8.1.2...2..5....16...5.......9..94...3...37.........28...1..1...4..7  10.6 10.6 02.6   
.....6.8...6.8.1.2...1..5....56...1..4..7....9........3....4....7...39....85...2.  10.6 10.6 02.6   
.....6.8...6.8.1.2...1..5....16...5..4..7....9........3....4....7...39....85...2.  10.6 10.6 02.6   
.....6.8...67....3.8.13..6.2.....9....4.2.....7...1..8.6...3..1...5.....9.....45.  10.6 10.6 02.6   
.....6.8...67....3.8.13..6.2.....9....4.2.....1...7..8.6...3..1...5.....9.....45.  10.6 10.6 02.6   
.....6.8...6...1.2.8.2..5....16...5..7...4.......9....3....79...4....3....25...1.  10.6 10.6 02.6   
.....6.8..5.1.......9.3.1..2.......7.349.......1...4.......7.6.8..3....2.4.5..3..  10.6 10.6 02.6   
.....6.8..5....1..7...3...4.....56..3...4...2..9.2...7.1...8.....7......9.42.....  10.6 10.6 02.6   
.....6.8..5.1....6..8...4...1.6....3.....492.9...2.6..3.17.............7.7..65...  10.6 10.6 02.6   
.....6.8..5.1....3......4....8...6....5.9..2.91......75..7....173.9.......4..2...  10.6 10.6 02.6   
.....6.8..5.1..2....9.7...5.7...8.4..4....6..9...4...73....1...5......2..9..3...4  10.6 10.6 02.6   
.....6.8.4...89......1....5.1......7..52.....9....3.4.........1.72......8...6..9.  10.6 10.6 02.6   
.....6.8.4..7.......9.3.5..2..5.19......2..3...1.....5.7.8.....6.......4..2.9.3..  10.6 10.6 02.6   
.....6.8.4.6...1...8..1..5..4...15.....9...2...7.2.....6...48....437....9.......3  10.6 10.6 02.6   
.....6.8.4.6...1...8..1..5.2..97...........9..1...54...4...85....73.........2...3  10.6 10.6 02.6   
.....6.8.4.....1...8.13...6.1...34......7...2..75......3...86......9...59.2......  10.6 10.6 02.6   
.....6.8.4..1..2....6.7....2..5..4...3.....7......8..3..2..59...1.9.....9....4..5  10.6 10.6 02.6   
.....6.8.4..1..2.3....2.1..2...3.9....6.......3...7.5.3...9...4.78...........5...  10.6 10.6 02.6   
.....6.8....1......6..3.1...3.9.......5.....28....4.7...2.9...8.4...13..7...4...5  10.6 10.6 02.6   
.....6.8....1..2....9.3...4.4........7.6...2.9...7...53..8.....5......1..9..4...3  10.6 10.6 02.6   
.....6.8....1..2.....72...4..5....9..1........7..4.1.3.4.3....2..9....6.8....5...  10.6 10.6 02.6   
.....678...71....66..2.....2....8..7.9.5.........2.35.......49.8....2..1.3..4....  10.6 10.6 02.6   
.....678...6.....27..2...5.2....5..8....4.....9....34.6....8..7..1.9.....3.1.....  10.6 10.6 02.6   
.....678.4.......6..8...15.2...9.....3.6.......1..4..8..5..1..7...2.....9...3..4.  10.6 10.6 02.6   
.....6......78...3.8.13..6.2.........6...8..1..5.9.2...3...7..8..4......9.....45.  10.6 10.6 02.6   
.....67......8...37..23.6...1.....9.3....8..2..51.......9.4....6....2..8.4.....5.  10.6 10.6 02.6   
.....67....71.9...86..7......8.1.9..7.......2.4...2.5...1.6.8..5.......3...3...4.  10.6 10.6 02.6   
.....67....71.9...68..7......8.1.6.....9.2..........24..6.9.1..5..3......4.....35  10.6 10.6 02.6   
.....67....71.9...68..7....2.1.9.8..8..2....5.4.....2...8.6.9..5......43.....3...  10.6 10.6 02.6   
.....67....71......9..2..4.2...9...3...5..6..8......9..8..3..2..4......8..6...5..  10.6 10.6 02.6   
.....67....718...6.6..3.....1...3..8...5.....5.4....2..3...1..7..1.9....9.2...4..  10.6 10.6 02.6   
.....67....6..9..278.2.............5..86..2......4..1...28..9....79.36...3.......  10.6 10.6 02.6   
.....67....6..9..278.2..........3.7...78..2...4.....53..86..9..5......1.....1...4  10.6 10.6 02.6   
.....67....6....237...3..4......1..8..4.6.2...1.5.....5....8.9...7.4.3..9........  10.6 10.6 02.6   
.....67...5..8......92...4...59....16.....3...14....5..4.1...2..........8...73...  10.6 10.6 02.6   
.....67...5.7...3.8.....5..2....4...6....8....9.1....3..2....95.1.9..3......4..1.  10.6 10.6 02.6   
.....67...5.7....3....3..45.6..4.3....1......9..1....8..2....9..4..7.5..8....2.3.  10.6 10.6 02.6   
.....67...5......3..7.3..452.8....5......2.9..7..4.3...4..6.5.....1.....9.1.....8  10.6 10.6 02.6   
.....67...5.....327..........4...6..8....7....1.5...2..9..1...5.....84.....3...1.  10.6 10.6 02.6   
.....67..4...8..3...932.....1......73..2...4......56......9....8.2.......7....1.5  10.6 10.6 02.6   
.....67..4...8...3.9.23....2.........8.9....4..5...1....6.2..5......1.7.8..3....2  10.6 10.6 02.6   
.....67..4.7..9....8.2....1.....5..3.3..2..5.8..3..1...1.5....2......6..9...4....  10.6 10.6 02.6   
.....6.....718...6.6.73.1..2..9...........59..1...3..8....4.8..5.4....2..8...7..3  10.6 10.6 02.6   
.....6.....718...6.6.37.....3...1..8......5..9......4...4....2.5..2...9..8...3..1  10.6 10.6 02.6   
.....6.....718...66..27..1...53..9..7....8..2.3........9....54.....4....8....26.1  10.6 10.6 02.6   
.....67.....18...6.6.2...1...5.4.....7...1..29...6.3..3......5..1...8..7..4....9.  10.6 10.6 02.6   
.....67.....18..3..9..2......6.....4.1..9..2...5...3...3.8...9.7....45......1....  10.6 10.6 02.6   
.....6.....71......8...3..4.4....5....1.6..2..3......8..27...9....69..1......58..  10.6 10.6 02.6   
.....67.....1.......8.2...5.7...38....4.9..2..1.6......3.8..6....2....5.9......4.  10.6 10.6 02.6   
.....67.....1...3...9.2...52.4.....8.152......7.....1.5...9...4..8.4.......6.3...  10.6 10.6 02.6   
.....6.....71..2...9..3...5..9.7...434.8...........8....52..41.......6..9...4...7  10.6 10.6 02.6   
.....6.....678...3.8.13..6.2.....9....4.2.....7...1..8.6...3..7...5.....9.....45.  10.6 10.6 02.6   
.....6.....678...3.8.13..6.2.....9....4.2.....1...7..8.6...3..7...5.....9.....45.  10.6 10.6 02.6   
.....6....567...3.7...3...4..1......5....3.4....27.8..39...7.5.6....4.7.....9....  10.6 10.6 02.6   
.....6....5.1...3...9.2...5...6.1.7.8.......4.7...3.....4...9....8.....2.1...5.6.  10.6 10.6 02.6   
.....6....5.1...3.6.8.2...4...3..9..7...6...8..4..2.....2..8..7.......9..1....5..  10.6 10.6 02.6   
.....6....5.1..2.6....7..4..958..1..3......9...1.....5....4..7...26....89....3...  10.6 10.6 02.6   
.....6...4...8.2...89....1.2..5....7..4.9.8...3.......3..7...6..4..3.9.......5..1  10.6 10.6 02.6   
.....6...4.71......8..3....2.45...7.........4.6....3..5......47....9.8....17....2  10.6 10.6 02.6   
.....6...45..8......97...1.2.......6.75....9...15..3.......49.8....2.....3.9...7.  10.6 10.6 02.6   
.....6...45.1.......9.2..4......51..7...3..2..6.8.....3......9..1....8....2.7...3  10.6 10.6 02.6   
.....6...4..1..2...98.7....2..5..4...7...8.....6....9.3...1..4....3...21.....53..  10.6 10.6 02.6   
....5...9...7...2.7....25.42...7..9....6..4....8..13..5...9..4..3......6..18.....  10.6 10.6 02.6   
....5...9..71...6.....3.4..21.....7.76.8....2..8......3....4.....16...2.....9.5..  10.6 10.6 02.6   
....5...9..71...3..8....4..2....7.6.71.6.......6.3........9.5.8.....4.....23...7.  10.6 10.6 02.6   
....5...9..71..2..6....2.4.2.1...6...9.....5.........3..86.7...7....18...3..4....  10.6 10.6 02.6   
....5...9..71..2......3..4..867.............271....8..3....4.5.....9...3..13..6..  10.6 10.6 02.6   
....5...94....9..3...2..6...1.......5...7..9...81..4...6....2..7....3..4..18.....  10.6 10.6 02.6   
....5...94....9.2....2..64.2..5....6......87..38..........1.....71..3...9..6....4  10.6 10.6 02.6   
....5...94.71..........2.1.2....8.7..6......3......5....4..1....9..3.6..8....4.2.  10.6 10.6 02.6   
....5...94.67......8...1....1.6.......7..8...9...4.3..5...2.4........2.3.7....9.5  10.6 10.6 02.6   
....5...945...9.....87...1.28.....6..7.6....8..6...1.7....43.........3....28...7.  10.6 10.6 02.6   
....5...945...9.....82...6...1...6.7.6.1..2.88......1.3........6....43....28...7.  10.6 10.6 02.6   
....5...945....1....91....6..5.9.4.....8.2...8..........1.6.9.......7..3.7.3...2.  10.6 10.6 02.6   
....5...94......3..8...71...1...8.7.7..2.......6.....53....1.4.....9...7.726.....  10.6 10.6 02.6   
....5...94......2..9.2..64.2..6....4....1.8...38.......7.......5..9....6..1..3.7.  10.6 10.6 02.6   
....5...94......2..8.1....6.1.56....6..9.7.....7..3...3......7...2...4...6.8....5  10.6 10.6 02.6   
....5...94..1..2.......3...2..3.8....9..6...3.....48..3....21...7.....5..6......7  10.6 10.6 02.6   
....5...9...1....6..8..7.4.2.........8...4.7.7...1.9...3..6...78....3.2..4.5.....  10.6 10.6 02.6   
....5...9...1....6..8..7.4.2..7......8...4.7.7...1.9...3..6....8....3.2..4.5.....  10.6 10.6 02.6   
....5...9...1..2.......7.54.1.8.....7...4...3..6..2.....8...6..5........9...3..75  10.6 10.6 02.6   
....5..894....92.....7....4..167....3....8.2...5.......3..6.8...1....3..9....3..2  10.6 10.6 02.6   
....5..8....7.9..2..92...5...8.7...53....4....1....3..6..........2.9...7.4.6.7.1.  10.6 10.6 02.6   
....5..8....7.9..2..92...5..1.6..3....7.9...86........34.....1...5.2...7.....48..  10.6 10.6 02.6   
....5..8....7.9..27..2..5..2...9...8.9...43...346............1..61......9...7...5  10.6 10.6 02.6   
....5..8....7.9..27..2..5..2...9...8......3...346......6.....1...19.4...9...2...5  10.6 10.6 02.6   
....5..8...71.9...6..2....1.8..3...........4...19....7.......3..42...5..9..6....2  10.6 10.6 02.6   
....5..8...718...6...3.2...2.........9....4....8....153.....9...4...3.6...5.6...1  10.6 10.6 02.6   
....5..8...71....6.9....4..2..6......4..9......1..2..73.6.....2.8.....9....3..5..  10.6 10.6 02.6   
....5..8...71..2.3...3.2....3....1.7.76.....29......4...12..6..5....8.......9....  10.6 10.6 02.6   
....5..8.4....92.....1....62....39....1.6.......8...5.3..2....7.9........4...73..  10.6 10.6 02.6   
....5..8....1.9....6.3..1...7.6..9....8..16......2..4.5.......2..4.......1...73..  10.6 10.6 02.6   
....5..8....1.92......3...5.6....4...412.....8...74.....49..6..5.......3.1.....7.  10.6 10.6 02.6   
....5.7.9.5.....2.7.9.....62...7..9......14....83.....5...2..6..3.8.4.....1......  10.6 10.6 02.6   
....5.7.9.5.....2.7..2..6...3.1.4...6...9..7.........1..4.1.8..5...6..9..8...3...  10.6 10.6 02.6   
....5.7.94..1...3......2.....6.7....3..8.1....8...4.2...9...6..........58....3.1.  10.6 10.6 02.6   
....5.7.......9.31.8.1...4.2..36.....4...1..8..7......5...9.....3...4.9...2...6..  10.6 10.6 02.6   
....5.78...71....6.9...71....18..6...4......8.....3..237..4......27...6.9....5...  10.6 10.6 02.6   
....5.78.4..7....3..9.2.....1......7.....26..6..8...3...5.9..4.8..6..3....1......  10.6 10.6 02.6   
....5.7....71....6.9...754.2.1..............8.7..9.3.....2.....8.69......4..3..5.  10.6 10.6 02.6   
....5.7....67......8...2.4....69.....3...4.1.9.5......3....82.1.1....4.8.......3.  10.6 10.6 02.6   
....5.7...5.7...23.....2..4.4...53....1.6..9.6...........81.....7...42..9.......8  10.6 10.6 02.6   
....5.7..4....92...8.3....1..6.....37.....9...1.2...6...2.74...5..........86....2  10.6 10.6 02.6   
....5.7.........3..7...1..4.3...74..5..9....86...2......26....1.1...8.4.9.....8..  10.6 10.6 02.6   
....5.7.....1.9.3..8......4.7......53....2.6...6...8....16...2..4..7....9....1...  10.6 10.6 02.6   
....5.7.....1....6..9..754...5.9.4..8......23.1.......36......4..2.4..7....8.....  10.6 10.6 02.6   
....5.7.....1....6.89....142....53....18...6...4......3...7.....4.6...9......2...  10.6 10.6 02.6   
....56..9.5..8.1....91.....2......3..9.8....6..4..3.....7...2...6.5....1....78.4.  10.6 10.6 02.6   
....56..9...1..23....2.....2......7...8.6...4.94..5...3.....1....6.4...5.....8...  10.6 10.6 02.6   
....56.8...6.8.1.....1....427.........86...5.....2.9....18...4..3.......9....3..7  10.6 10.6 02.6   
